"","Units","MeterInformation_fk","Permit_Ref","Inspection_Date","Meter_Reading","Fixed_Zeros","Multiplier","NumberOfDials","Prev_insp_date","Prev_meter_read","Volume_Used","Use_Period","PermitList_fk","WR_Number","Latitude","Longitude","BUCode","count_permits","cf","converted_use_rate_AFD"
"237","Acre-Inches","7d4a8dmXAXZt","rxEw_6CFC3qO, C7QNAjlnBRsS",2021-10-06,494793,0,0.01,6,2020-10-15,384223,1105.7,356,"C7QNAjlnBRsS","P76069.0W",41.04049,-104.115,"IRR_GW",2,12,0.258824906367041
"238","Acre-Inches","NVsH56Zo1TID","sXTCqWZyW9Yl",2021-11-15,740852,0,0.01,6,2020-11-04,582479,1583.73,376,"sXTCqWZyW9Yl","P31335.0W",41.30285,-104.21507,"IRR_GW",1,12,0.351003989361702
"239","Acre-Inches","84a30c52","V22pTvZxrr97",2021-10-06,90469,0,0.001,6,2020-10-20,5328,85.141,351,"V22pTvZxrr97","P8076.0W",41.137764,-104.114492,"IRR_GW",1,12,0.0202139126305793
"240","Acre-Inches","84MQDZJ5UnTu","mV5T1nu0kA5O",2020-10-19,372433,0,0.01,6,2019-11-19,227177,1452.56,335,"mV5T1nu0kA5O","P686.0W",41.110977,-104.167905,"IRR_GW",1,12,0.361333333333333
"241","Acre-Inches","8AwzxIqreu2M","-sMTtw4QpW78",2020-10-20,201630,0,0.01,6,2019-12-03,104051,975.79,322,"-sMTtw4QpW78","P2103.0W",41.12512,-104.11594,"IRR_GW",1,12,0.25253364389234
"242","Acre-Inches","8AwzxIqreu2M","-sMTtw4QpW78",2021-10-06,308383,0,0.01,6,2020-10-20,201630,1067.53,351,"-sMTtw4QpW78","P2103.0W",41.12512,-104.11594,"IRR_GW",1,12,0.253449667616334
"243","Acre-Inches","gto8jovTPc6P","SNwb7gwrhs_5",2020-11-02,2845.88,0,1,NA,2019-12-19,2143.5,702.38,319,"SNwb7gwrhs_5","P30141.0W",41.27719,-104.33944,"IRR_GW",1,12,0.183484848484849
"244","Acre-Inches","gto8jovTPc6P","SNwb7gwrhs_5",2022-01-03,4105.13,0,1,NA,2020-11-02,2845.88,1259.25,427,"SNwb7gwrhs_5","P30141.0W",41.27719,-104.33944,"IRR_GW",1,12,0.245755269320843
"245","Acre-Inches","GYKQfHNcm3Mp","SNWqyGKVGYPv, TANuc3Iei8nO",2020-10-21,954783,0,0.01,6,2020-01-13,569504,3852.79,282,"SNWqyGKVGYPv","P28788.0W",41.1628,-104.54614,"IRR_GW",2,12,1.13853132387707
"246","Acre-Inches","GYKQfHNcm3Mp","SNWqyGKVGYPv, TANuc3Iei8nO",2020-10-21,954783,0,0.01,6,2020-01-13,569504,3852.79,282,"TANuc3Iei8nO","P31940.0W",41.1628,-104.54614,"IRR_GW",2,12,1.13853132387707
"247","Acre-Inches","8Us1NdfAymyg","VZblKeqLvAaH",2021-10-11,253145,0,0.01,6,2020-10-12,7223,2459.22,364,"7axZV9ZoWkJS","P137.0C",41.031029,-104.29482,"IRR_GW",2,12,0.563008241758242
"248","Acre-Inches","8Us1NdfAymyg","VZblKeqLvAaH",2021-10-11,253145,0,0.01,6,2020-10-12,7223,2459.22,364,"VZblKeqLvAaH","P616.0W",41.027905,-104.294808,"IRR_GW",2,12,0.563008241758242
"249","Acre-Inches","8Us1NdfAymyg","VZblKeqLvAaH",2020-10-12,7223,0,0.01,6,2019-11-06,724256,2829.67,341,"7axZV9ZoWkJS","P137.0C",41.031029,-104.29482,"IRR_GW",2,12,0.691512707722385
"250","Acre-Inches","8Us1NdfAymyg","VZblKeqLvAaH",2020-10-12,7223,0,0.01,6,2019-11-06,724256,2829.67,341,"VZblKeqLvAaH","P616.0W",41.027905,-104.294808,"IRR_GW",2,12,0.691512707722385
"251","Acre-Inches","9-n7O2Ob2WE7","rnfJ9UxLmXb6",2021-10-11,3572.15,0,1,NA,2020-10-13,2936,636.15,363,"rnfJ9UxLmXb6","P36.0G",41.02589,-104.283,"IRR_GW",1,12,0.146039944903581
"252","Acre-Inches","vJDKDmT5JEen","VG_jB3N0s5y6, PtQ6Pgvw-kp0",2020-10-13,331004,0,0.01,6,2020-02-24,244366,866.38,232,"PtQ6Pgvw-kp0","P79311.0W",41.00229,-104.24347,"IRR_GW",2,12,0.311199712643678
"253","Acre-Inches","vJDKDmT5JEen","VG_jB3N0s5y6, PtQ6Pgvw-kp0",2021-10-11,423229,0,0.01,6,2020-10-13,331004,922.25,363,"VG_jB3N0s5y6","P129.0G",41.00229,-104.24347,"IRR_GW",2,12,0.211719467401286
"254","Acre-Inches","vJDKDmT5JEen","VG_jB3N0s5y6, PtQ6Pgvw-kp0",2021-10-11,423229,0,0.01,6,2020-10-13,331004,922.25,363,"PtQ6Pgvw-kp0","P79311.0W",41.00229,-104.24347,"IRR_GW",2,12,0.211719467401286
"255","Acre-Inches","hCn_WM6Ld2y2","cvThFZshq_Y4",2021-10-07,44262,0,0.01,6,2020-10-02,755451,2888.11,370,"cvThFZshq_Y4","P31332.0W",41.3702,-104.08797,"IRR_GW",1,12,0.650475225225225
"256","Acre-Inches","cZVwqpH_CYrI","RyVvv3EPwibW",2020-11-04,4142,0,1,NA,2019-12-11,2926.73,1215.27,329,"RyVvv3EPwibW","P57.0C",41.23683,-104.09922,"IRR_GW",1,12,0.30781914893617
"257","Acre-Inches","cZVwqpH_CYrI","RyVvv3EPwibW",2020-11-04,4142,0,1,NA,2019-12-11,2926.73,1215.27,329,"RyVvv3EPwibW","P57.0C",41.23683,-104.09922,"STK",1,12,0.30781914893617
"258","Acre-Inches","9ZK3JL3AhP98","HhpwQodeuQ6D",2020-11-03,1581.905,0,1,NA,2020-01-09,817.612,764.293,299,"HhpwQodeuQ6D","P53701.0W",41.56147,-104.75204,"IRR_GW",1,12,0.213013656633222
"259","Acre-Inches","9ZK3JL3AhP98","HhpwQodeuQ6D",2021-10-01,2450.682,0,1,NA,2020-11-03,1581.905,868.777,332,"HhpwQodeuQ6D","P53701.0W",41.56147,-104.75204,"IRR_GW",1,12,0.218066516064257
"260","Acre-Inches","A16s6KOSztvg","K7gWcfpQfMPJ, 896prlJ-qlkI",2020-10-21,537484,0,0.01,6,2019-12-04,378770,1587.14,322,"K7gWcfpQfMPJ","P2369.0W",41.15788,-104.12508,"IRR_GW",2,12,0.410750517598344
"261","Acre-Inches","A16s6KOSztvg","K7gWcfpQfMPJ, 896prlJ-qlkI",2020-10-21,537484,0,0.01,6,2019-12-04,378770,1587.14,322,"896prlJ-qlkI","P83949.0W",41.15788,-104.12508,"IRR_GW",2,12,0.410750517598344
"262","Acre-Inches","A16s6KOSztvg","K7gWcfpQfMPJ, 896prlJ-qlkI",2021-11-23,743621,0,0.01,6,2020-10-21,537484,2061.37,398,"K7gWcfpQfMPJ","P2369.0W",41.15788,-104.12508,"IRR_GW",2,12,0.43161013400335
"263","Acre-Inches","A16s6KOSztvg","K7gWcfpQfMPJ, 896prlJ-qlkI",2021-11-23,743621,0,0.01,6,2020-10-21,537484,2061.37,398,"896prlJ-qlkI","P83949.0W",41.15788,-104.12508,"IRR_GW",2,12,0.43161013400335
"264","Acre-Inches","HGkmE761zuo2","qbihZwRmfw8a",2020-10-21,600678,0,0.01,6,2019-12-19,323664,2770.14,307,"qbihZwRmfw8a","P29070.0W",41.20737,-104.48907,"IRR_GW",1,12,0.751938110749186
"265","Acre-Inches","a7BoH_VE0meh","zcwxo_ABPQyr, uhMkFibp5Din",2020-10-26,388510,0,0.01,6,2019-11-20,254863,1336.47,341,"zcwxo_ABPQyr","P406.0W",41.06573,-104.13653,"IRR_GW",2,12,0.326605571847507
"266","Acre-Inches","a7BoH_VE0meh","zcwxo_ABPQyr, uhMkFibp5Din",2020-10-26,388510,0,0.01,6,2019-11-20,254863,1336.47,341,"uhMkFibp5Din","P20777.0W",41.06573,-104.13653,"IRR_GW",2,12,0.326605571847507
"267","Acre-Inches","a7BoH_VE0meh","zcwxo_ABPQyr, uhMkFibp5Din",2021-10-29,484341,0,0.01,6,2020-10-26,388510,958.31,368,"zcwxo_ABPQyr","P406.0W",41.06573,-104.13653,"IRR_GW",2,12,0.217008605072464
"268","Acre-Inches","a7BoH_VE0meh","zcwxo_ABPQyr, uhMkFibp5Din",2021-10-29,484341,0,0.01,6,2020-10-26,388510,958.31,368,"uhMkFibp5Din","P20777.0W",41.06573,-104.13653,"IRR_GW",2,12,0.217008605072464
"269","Acre-Inches","Aa4BkQdGRVUN","C11AiNFekMqc",2020-10-21,660957,0,0.01,6,2019-12-18,493103,1678.54,308,"C11AiNFekMqc","P1091.0W",41.16257,-104.20197,"IRR_GW",1,12,0.454150432900433
"270","Acre-Inches","Aa4BkQdGRVUN","C11AiNFekMqc",2021-11-23,796838,0,0.01,6,2020-10-21,660957,1358.81,398,"C11AiNFekMqc","P1091.0W",41.16257,-104.20197,"IRR_GW",1,12,0.284507956448911
"271","Acre-Inches","aJhrk_0Ydp7U","A0z5pTdIQsKq",2020-10-15,408246,0,0.01,6,2019-11-20,270851,1373.95,330,"A0z5pTdIQsKq","P2065.0W",41.03758,-104.12243,"IRR_GW",1,12,0.346957070707071
"272","Acre-Inches","aJhrk_0Ydp7U","A0z5pTdIQsKq",2021-10-06,539021,0,0.01,6,2020-10-15,408246,1307.75,356,"A0z5pTdIQsKq","P2065.0W",41.03758,-104.12243,"IRR_GW",1,12,0.306121254681648
"273","Acre-Inches","AMOELUJ4I19G","u8I9z_JsL0d2",2020-11-04,0,0,0.01,6,2019-12-11,0,0,329,"u8I9z_JsL0d2","P4570.0W",41.20664,-104.08949,"IRR_GW",1,12,0
"274","Acre-Inches","AMOELUJ4I19G","u8I9z_JsL0d2",2021-12-29,0,0,0.01,6,2020-11-04,0,0,420,"u8I9z_JsL0d2","P4570.0W",41.20664,-104.08949,"IRR_GW",1,12,0
"275","Acre-Inches","aR7yY5_XpqM_","gvufAIWmU6xS, oN0ZIiID04ww",2020-10-15,281179,0,0.01,6,2019-11-20,192794,883.85,330,"gvufAIWmU6xS","P41.0C",41.04477,-104.11622,"IRR_GW",2,12,0.223194444444444
"276","Acre-Inches","aR7yY5_XpqM_","gvufAIWmU6xS, oN0ZIiID04ww",2020-10-15,281179,0,0.01,6,2019-11-20,192794,883.85,330,"oN0ZIiID04ww","P76071.0W",41.04477,-104.11622,"IRR_GW",2,12,0.223194444444444
"277","Acre-Inches","aR7yY5_XpqM_","gvufAIWmU6xS, oN0ZIiID04ww",2021-10-06,356605,0,0.01,6,2020-10-15,281179,754.26,356,"gvufAIWmU6xS","P41.0C",41.04477,-104.11622,"IRR_GW",2,12,0.176558988764045
"278","Acre-Inches","aR7yY5_XpqM_","gvufAIWmU6xS, oN0ZIiID04ww",2021-10-06,356605,0,0.01,6,2020-10-15,281179,754.26,356,"oN0ZIiID04ww","P76071.0W",41.04477,-104.11622,"IRR_GW",2,12,0.176558988764045
"279","Acre-Inches","hTgrjcWx5o47","XwI6zciHVk0C, _PcUAVDybJhR",2022-01-03,152965,0,0.01,6,2020-11-17,864224,2887.41,412,"XwI6zciHVk0C","P23917.0W",41.355628,-104.708114,"IRR_GW",2,12,0.584023058252427
"280","Acre-Inches","hTgrjcWx5o47","XwI6zciHVk0C, _PcUAVDybJhR",2022-01-03,152965,0,0.01,6,2020-11-17,864224,2887.41,412,"_PcUAVDybJhR","P61271.0W",41.355628,-104.708114,"IRR_GW",2,12,0.584023058252427
"281","Acre-Inches","oWmiuuYWmL7d","WKPB4aF-xG0B",2020-11-04,606335,0,0.001,6,2020-02-21,594021,12.314,257,"WKPB4aF-xG0B","P31334.0W",41.30627,-104.22301,"IRR_GW",1,12,0.00399286640726329
"282","Acre-Inches","oWmiuuYWmL7d","WKPB4aF-xG0B",2021-11-15,709250,0,0.001,6,2020-11-04,606335,102.915,376,"WKPB4aF-xG0B","P31334.0W",41.30627,-104.22301,"IRR_GW",1,12,0.0228091755319149
"283","Acre-Inches","Hwq2lqQT_Bnx","xG8GONK3pCgC",2020-01-29,55209,0,0.01,6,2019-04-26,15,551.94,278,"xG8GONK3pCgC","P121.0G",41.11939,-104.21655,"IRR_GW",1,12,0.16544964028777
"284","Acre-Inches","Hwq2lqQT_Bnx","xG8GONK3pCgC",2020-10-15,78031,0,0.01,6,2020-01-29,55209,228.22,260,"xG8GONK3pCgC","P121.0G",41.11939,-104.21655,"IRR_GW",1,12,0.0731474358974359
"285","Acre-Inches","Hwq2lqQT_Bnx","xG8GONK3pCgC",2021-12-29,91082,0,0.01,6,2020-10-15,78031,130.51,440,"xG8GONK3pCgC","P121.0G",41.11939,-104.21655,"IRR_GW",1,12,0.024717803030303
"286","Acre-Inches","aywvsjwzpTYv","YgfLKYJSOP64, 8NUBPMuF8Vhy",2020-10-08,957888,0,0.01,6,2019-11-01,957777,1.11,342,"YgfLKYJSOP64","P13594.0W",41.009184,-104.419721,"IRR_GW",2,12,0.00027046783625731
"287","Acre-Inches","aywvsjwzpTYv","YgfLKYJSOP64, 8NUBPMuF8Vhy",2020-10-08,957888,0,0.01,6,2019-11-01,957777,1.11,342,"8NUBPMuF8Vhy","P174522.0W",41.009184,-104.419721,"IRR_GW",2,12,0.00027046783625731
"288","Acre-Inches","aywvsjwzpTYv","YgfLKYJSOP64, 8NUBPMuF8Vhy",2021-11-05,958542,0,0.01,6,2020-10-08,957888,6.54,393,"YgfLKYJSOP64","P13594.0W",41.009184,-104.419721,"IRR_GW",2,12,0.00138676844783715
"289","Acre-Inches","aywvsjwzpTYv","YgfLKYJSOP64, 8NUBPMuF8Vhy",2021-11-05,958542,0,0.01,6,2020-10-08,957888,6.54,393,"8NUBPMuF8Vhy","P174522.0W",41.009184,-104.419721,"IRR_GW",2,12,0.00138676844783715
"290","Acre-Inches","HZNrwbafqg6r","r3eVLZHUYwSA, kNJLCmp9EWha",2020-11-17,812374,0,0.01,6,2019-12-17,588333,2240.41,336,"r3eVLZHUYwSA","P241.0C",41.1907,-104.10966,"IRR_GW",2,12,0.555657242063492
"291","Acre-Inches","HZNrwbafqg6r","r3eVLZHUYwSA, kNJLCmp9EWha",2020-11-17,812374,0,0.01,6,2019-12-17,588333,2240.41,336,"kNJLCmp9EWha","P41821.0W",41.1907,-104.10966,"IRR_GW",2,12,0.555657242063492
"292","Acre-Inches","HZNrwbafqg6r","r3eVLZHUYwSA, kNJLCmp9EWha",2021-11-04,54307,0,0.01,6,2020-11-17,812374,2419.33,352,"r3eVLZHUYwSA","P241.0C",41.1907,-104.10966,"IRR_GW",2,12,0.572758049242424
"293","Acre-Inches","b4sSMlAk95F-","RuATp-I7Lh4m",2020-10-21,755005,0,0.01,6,2019-12-19,552004,2030.01,307,"RuATp-I7Lh4m","P28286.0W",41.20543,-104.47889,"IRR_GW",1,12,0.551034201954397
"294","Acre-Inches","b4sSMlAk95F-","RuATp-I7Lh4m",2021-11-09,946138,0,0.01,6,2020-10-21,755005,1911.33,384,"RuATp-I7Lh4m","P28286.0W",41.20543,-104.47889,"IRR_GW",1,12,0.41478515625
"295","Acre-Inches","I196f8MVlCKm","mLlnOwQaR8zQ, gl6aX7wNy3MD",2020-11-04,535422,0,0.01,6,2020-04-10,405086,1303.36,208,"mLlnOwQaR8zQ","P304.0C",41.16231,-104.10064,"IRR_GW",2,12,0.522179487179487
"296","Acre-Inches","I196f8MVlCKm","mLlnOwQaR8zQ, gl6aX7wNy3MD",2020-11-04,535422,0,0.01,6,2020-04-10,405086,1303.36,208,"gl6aX7wNy3MD","P84366.0W",41.16231,-104.10064,"IRR_GW",2,12,0.522179487179487
"297","Acre-Inches","I196f8MVlCKm","mLlnOwQaR8zQ, gl6aX7wNy3MD",2021-11-04,649222,0,0.01,6,2020-11-04,535422,1138,365,"mLlnOwQaR8zQ","P304.0C",41.16231,-104.10064,"IRR_GW",2,12,0.259817351598173
"298","Acre-Inches","I196f8MVlCKm","mLlnOwQaR8zQ, gl6aX7wNy3MD",2021-11-04,649222,0,0.01,6,2020-11-04,535422,1138,365,"gl6aX7wNy3MD","P84366.0W",41.16231,-104.10064,"IRR_GW",2,12,0.259817351598173
"299","Acre-Inches","DoYP_hj7EG9y","FQoO-MrCnd7Y",2020-10-20,279038,0,0.01,6,2019-11-20,191424,876.14,335,"FQoO-MrCnd7Y","P465.0C",41.08862,-104.12134,"IRR_GW",1,12,0.217945273631841
"300","Acre-Inches","BNXKwVo4jxWi","X5CJ4xMRODV2, X5T6fYdASGkB",2020-10-07,168515,0,0.01,6,2019-11-04,125825,426.9,338,"X5CJ4xMRODV2","P15945.0W",41.05525,-104.382,"IRR_GW",2,12,0.105251479289941
"301","Acre-Inches","BNXKwVo4jxWi","X5CJ4xMRODV2, X5T6fYdASGkB",2020-10-07,168515,0,0.01,6,2019-11-04,125825,426.9,338,"X5T6fYdASGkB","P26396.0W",41.05525,-104.382,"IRR_GW",2,12,0.105251479289941
"302","Acre-Inches","BNXKwVo4jxWi","X5CJ4xMRODV2, X5T6fYdASGkB",2021-10-28,201480,0,0.01,6,2020-10-07,168515,329.65,386,"X5CJ4xMRODV2","P15945.0W",41.05525,-104.382,"IRR_GW",2,12,0.0711679620034542
"303","Acre-Inches","BNXKwVo4jxWi","X5CJ4xMRODV2, X5T6fYdASGkB",2021-10-28,201480,0,0.01,6,2020-10-07,168515,329.65,386,"X5T6fYdASGkB","P26396.0W",41.05525,-104.382,"IRR_GW",2,12,0.0711679620034542
"304","Acre-Inches","Qa3KbK8Fbg26","3CmHmBVe0e7V, h_66rYlTogof, u5qEIeMMPPKj",2020-10-08,320829,0,0.01,6,2019-11-05,316617,42.12,338,"h_66rYlTogof","P5310.0W",41.34743,-104.179,"IRR_GW",3,12,0.0103846153846154
"305","Acre-Inches","IB0D4fPrMm1m","UdCTM-CzoJ-S",2020-11-04,611629,0,0.01,6,2019-12-19,373584,2380.45,321,"UdCTM-CzoJ-S","P28353.0W",41.25571,-104.39281,"IRR_GW",1,12,0.617977673935618
"306","Acre-Inches","IC8jnZX2NEgw","Q270T0u4wFdt",2020-10-07,772441,0,0.1,6,2019-11-01,749146,2329.5,341,"Q270T0u4wFdt","P168441.0W",41.03481,-104.395262,"IRR_GW",1,12,0.569281524926686
"307","Acre-Inches","IC8jnZX2NEgw","Q270T0u4wFdt",2021-11-05,826539,0,0.1,6,2020-10-07,772441,5409.8,394,"Q270T0u4wFdt","P168441.0W",41.03481,-104.395262,"IRR_GW",1,12,1.14420473773266
"308","Acre-Inches","IeO4hNXx8lz3","_z3wlYWP3_xR, qvAnhlNMHsXI",2020-11-04,556617,0,0.01,6,2019-12-11,406662,1499.55,329,"_z3wlYWP3_xR","P1561.0W",41.21537,-104.10034,"IRR_GW",2,12,0.379825227963526
"309","Acre-Inches","IeO4hNXx8lz3","_z3wlYWP3_xR, qvAnhlNMHsXI",2020-11-04,556617,0,0.01,6,2019-12-11,406662,1499.55,329,"qvAnhlNMHsXI","P74106.0W",41.21537,-104.10034,"STK",2,12,0.379825227963526
"310","Acre-Inches","IeO4hNXx8lz3","_z3wlYWP3_xR, qvAnhlNMHsXI",2021-11-04,665592,0,0.01,6,2020-11-04,556617,1089.75,365,"_z3wlYWP3_xR","P1561.0W",41.21537,-104.10034,"IRR_GW",2,12,0.248801369863014
"311","Acre-Inches","IeO4hNXx8lz3","_z3wlYWP3_xR, qvAnhlNMHsXI",2021-11-04,665592,0,0.01,6,2020-11-04,556617,1089.75,365,"qvAnhlNMHsXI","P74106.0W",41.21537,-104.10034,"STK",2,12,0.248801369863014
"312","Acre-Inches","QbgujCX9JaiN","mw2unHDfel5Y, 0pE_uL8v-alE, Gh8DxdY9BTU0",2021-10-18,694131,0,0.01,6,2020-10-26,481470,2126.61,357,"0pE_uL8v-alE","P15494.0W",41.14306,-104.18287,"IRR_GW",3,12,0.49640756302521
"313","Acre-Inches","QbgujCX9JaiN","mw2unHDfel5Y, 0pE_uL8v-alE, Gh8DxdY9BTU0",2021-10-18,694131,0,0.01,6,2020-10-26,481470,2126.61,357,"Gh8DxdY9BTU0","P28272.0W",41.14306,-104.18287,"IRR_GW",3,12,0.49640756302521
"314","Acre-Inches","bvY29eUwLm_M","1H7IP5mJnl1q",2020-11-02,400126,0,0.01,6,2019-12-19,278096,1220.3,319,"1H7IP5mJnl1q","P178.0G",41.23047,-104.35645,"IRR_GW",1,12,0.318782654127482
"315","Acre-Inches","bvY29eUwLm_M","1H7IP5mJnl1q",2021-10-18,484626,0,0.01,6,2020-11-02,400126,845,350,"1H7IP5mJnl1q","P178.0G",41.23047,-104.35645,"IRR_GW",1,12,0.201190476190476
"316","Acre-Inches","C-jqpo5sXY61","1naeDMA3vq8P",2021-10-06,662833,0,0.01,6,2020-10-26,580653,821.8,345,"1naeDMA3vq8P","P2215.0W",41.12263,-104.10472,"IRR_GW",1,12,0.198502415458937
"317","Acre-Inches","C-jqpo5sXY61","1naeDMA3vq8P",2022-05-11,668929,0,0.01,6,2021-10-06,662833,60.96,217,"1naeDMA3vq8P","P2215.0W",41.12263,-104.10472,"IRR_GW",1,12,0.0234101382488479
"318","Acre-Inches","C0o5dgL-rQrK","f-ShwMoA7kNO",2020-10-08,754612,0,0.01,6,2019-11-05,524214,2303.98,338,"f-ShwMoA7kNO","P8487.0W",41.020953,-104.367573,"IRR_GW",1,12,0.568042406311637
"319","Acre-Inches","C0o5dgL-rQrK","f-ShwMoA7kNO",2021-10-22,923639,0,0.01,6,2020-10-08,754612,1690.27,379,"f-ShwMoA7kNO","P8487.0W",41.020953,-104.367573,"IRR_GW",1,12,0.37165127528584
"320","Acre-Inches","ijV_1m6h52pU","XXGoz1Slkm1c, Har8Hmee8mhj, 4-67pcfXB9D_",2021-11-23,40589,0,0.01,6,2020-10-21,30132,104.57,398,"Har8Hmee8mhj","P24685.0W",41.15938,-104.123,"IRR_GW",3,12,0.0218948911222781
"321","Acre-Inches","ijV_1m6h52pU","XXGoz1Slkm1c, Har8Hmee8mhj, 4-67pcfXB9D_",2021-11-23,40589,0,0.01,6,2020-10-21,30132,104.57,398,"4-67pcfXB9D_","P83946.0W",41.15938,-104.123,"IRR_GW",3,12,0.0218948911222781
"322","Acre-Inches","ImcFTB4bCC_d","NyKIXP1VL4g5, yTzr2jMWLXVq",2020-11-17,5916.71,0,1,NA,2019-12-19,5916.71,0,334,"NyKIXP1VL4g5","P32282.0W",41.29261,-104.3757,"IRR_GW",2,12,0
"323","Acre-Inches","ImcFTB4bCC_d","NyKIXP1VL4g5, yTzr2jMWLXVq",2020-11-17,5916.71,0,1,NA,2019-12-19,5916.71,0,334,"yTzr2jMWLXVq","P43988.0W",41.29261,-104.3757,"IRR_GW",2,12,0
"324","Acre-Inches","ImcFTB4bCC_d","NyKIXP1VL4g5, yTzr2jMWLXVq",2021-11-09,8604.67,0,1,NA,2020-11-17,5916.71,2687.96,357,"NyKIXP1VL4g5","P32282.0W",41.29261,-104.3757,"IRR_GW",2,12,0.627441643323996
"325","Acre-Inches","ImcFTB4bCC_d","NyKIXP1VL4g5, yTzr2jMWLXVq",2021-11-09,8604.67,0,1,NA,2020-11-17,5916.71,2687.96,357,"yTzr2jMWLXVq","P43988.0W",41.29261,-104.3757,"IRR_GW",2,12,0.627441643323996
"326","Acre-Inches","ipu1RfqvRkGE","SRbhK3AcJ1j_",2020-10-15,469008,0,0.01,6,2019-10-25,265205,2038.03,356,"SRbhK3AcJ1j_","P1052.0W",41.13156,-104.24968,"IRR_GW",1,12,0.477066947565543
"327","Acre-Inches","ipu1RfqvRkGE","SRbhK3AcJ1j_",2020-10-15,469008,0,0.01,6,2019-10-25,265205,2038.03,356,"SRbhK3AcJ1j_","P1052.0W",41.13156,-104.24968,"STK",1,12,0.477066947565543
"328","Acre-Inches","ipu1RfqvRkGE","SRbhK3AcJ1j_",2021-11-30,628194,0,0.01,6,2020-10-15,469008,1591.86,411,"SRbhK3AcJ1j_","P1052.0W",41.13156,-104.24968,"IRR_GW",1,12,0.322761557177616
"329","Acre-Inches","ipu1RfqvRkGE","SRbhK3AcJ1j_",2021-11-30,628194,0,0.01,6,2020-10-15,469008,1591.86,411,"SRbhK3AcJ1j_","P1052.0W",41.13156,-104.24968,"STK",1,12,0.322761557177616
"330","Acre-Inches","iSaleNSQfZZF","l5SugZpw_oZr, Nsc_Lf_Rido0",2020-10-08,556087,0,0.01,6,2020-01-15,420849,1352.38,267,"l5SugZpw_oZr","P23184.0W",41.425333,-104.12228,"IRR_GW",2,12,0.4220911360799
"331","Acre-Inches","iSaleNSQfZZF","l5SugZpw_oZr, Nsc_Lf_Rido0",2020-10-08,556087,0,0.01,6,2020-01-15,420849,1352.38,267,"Nsc_Lf_Rido0","P27695.0W",41.425333,-104.12228,"IRR_GW",2,12,0.4220911360799
"332","Acre-Inches","iSaleNSQfZZF","l5SugZpw_oZr, Nsc_Lf_Rido0",2021-10-07,631136,0,0.01,6,2020-10-08,556087,750.49,364,"l5SugZpw_oZr","P23184.0W",41.425333,-104.12228,"IRR_GW",2,12,0.171815476190476
"333","Acre-Inches","Cg9CgclnPXnn","LbLujWry-TYr, 9sH10ib_3hgo",2020-11-04,944338,0,0.01,6,2019-12-11,673426,2709.12,329,"LbLujWry-TYr","P239.0C",41.20082,-104.11577,"IRR_GW",2,12,0.686200607902736
"334","Acre-Inches","Cg9CgclnPXnn","LbLujWry-TYr, 9sH10ib_3hgo",2020-11-04,944338,0,0.01,6,2019-12-11,673426,2709.12,329,"9sH10ib_3hgo","P114739.0W",41.20082,-104.11577,"IRR_GW",2,12,0.686200607902736
"335","Acre-Inches","Cg9CgclnPXnn","LbLujWry-TYr, 9sH10ib_3hgo",2021-11-04,266649,0,0.01,6,2020-11-04,944338,3223.11,365,"LbLujWry-TYr","P239.0C",41.20082,-104.11577,"IRR_GW",2,12,0.735869863013699
"336","Acre-Inches","Cg9CgclnPXnn","LbLujWry-TYr, 9sH10ib_3hgo",2021-11-04,266649,0,0.01,6,2020-11-04,944338,3223.11,365,"9sH10ib_3hgo","P114739.0W",41.20082,-104.11577,"IRR_GW",2,12,0.735869863013699
"337","Acre-Inches","cgIF2R24zFau","MkrMrrZkmEZI",2020-10-06,449132,0,0.01,6,2019-10-22,322512,1266.2,350,"MkrMrrZkmEZI","P25269.0W",41.05383,-104.4325,"IRR_GW",1,12,0.30147619047619
"338","Acre-Inches","cMK5JKnDQRDV","s3h2npbaQbzE",2020-10-26,822098,0,0.01,6,2019-12-04,649205,1728.93,327,"s3h2npbaQbzE","P6.0G",41.14398,-104.09697,"IRR_GW",1,12,0.440603975535168
"339","Acre-Inches","cMK5JKnDQRDV","s3h2npbaQbzE",2021-11-23,33862,0,0.01,6,2020-10-26,822098,2117.64,393,"s3h2npbaQbzE","P6.0G",41.14398,-104.09697,"IRR_GW",1,12,0.449033078880407
"340","Acre-Inches","IZkQoFPOHvko","GU14w-INUx20, ZJGslZ47UlRL",2021-10-07,483282,0,0.01,6,2020-10-20,99644,3836.38,352,"GU14w-INUx20","P894.0W",41.14328,-104.10244,"IRR_GW",2,12,0.908233901515151
"341","Acre-Inches","IZkQoFPOHvko","GU14w-INUx20, ZJGslZ47UlRL",2020-10-20,99644,0,0.01,6,2020-01-23,805109,2945.35,271,"ZJGslZ47UlRL","P26.0G",41.14328,-104.10244,"IRR_GW",2,12,0.90570418204182
"342","Acre-Inches","IZkQoFPOHvko","GU14w-INUx20, ZJGslZ47UlRL",2020-10-20,99644,0,0.01,6,2020-01-23,805109,2945.35,271,"GU14w-INUx20","P894.0W",41.14328,-104.10244,"IRR_GW",2,12,0.90570418204182
"343","Acre-Inches","qmaNEw4Led83","4O9O1YgTMD1K, 3kYuRFEYNsT4",2020-10-07,406858,0,0.01,6,2019-11-01,276003,1308.55,341,"3kYuRFEYNsT4","P174521.0W",41.020189,-104.404434,"IRR_GW",2,12,0.319782502443793
